,address,count,mean,std,min,25%,50%,75%,max
2504,LOT 07 UNATTENDED  VEH,1.0,0.0,,0.0,0.0,0.0,0.0,0.0
2503,LOT 07 EUGENE AIRPORT TERMINAL,1.0,0.0,,0.0,0.0,0.0,0.0,0.0
189,1230TAYLOR,1.0,0.0,,0.0,0.0,0.0,0.0,0.0
190,1232BRAMBLEWOOD,1.0,50.0,,50.0,50.0,50.0,50.0,50.0
2500,LOT 07 AIRPORT TERM,1.0,0.0,,0.0,0.0,0.0,0.0,0.0
859,200 BLOCKMADISON,1.0,50.0,,50.0,50.0,50.0,50.0,50.0
2498,LOT 07 AIPORT TERMINAL,1.0,0.0,,0.0,0.0,0.0,0.0,0.0
2497,LOT 07 = EUGENE AIRPORT,1.0,0.0,,0.0,0.0,0.0,0.0,0.0
2496,LOT 07 -EUGENE AIRPORT,1.0,0.0,,0.0,0.0,0.0,0.0,0.0
2457,LINCOLN 10TH AVE- BROADWAY,1.0,0.0,,0.0,0.0,0.0,0.0,0.0
868,2000 BLOCK DAKOTA,1.0,0.0,,0.0,0.0,0.0,0.0,0.0
136,1163 VALLEY RIVER WAY,1.0,0.0,,0.0,0.0,0.0,0.0,0.0
877,2003CITY VIEW,1.0,0.0,,0.0,0.0,0.0,0.0,0.0
2402,KINCAID ST 1862,1.0,0.0,,0.0,0.0,0.0,0.0,0.0
2403,KINCAID ST 1940,1.0,0.0,,0.0,0.0,0.0,0.0,0.0
2404,KINCAID ST 2133,1.0,0.0,,0.0,0.0,0.0,0.0,0.0
2405,KINCAID ST @ 13TH,1.0,0.0,,0.0,0.0,0.0,0.0,0.0
878,2010MCLEAN,1.0,0.0,,0.0,0.0,0.0,0.0,0.0
2407,KINCAID ST TO  ALDER ALL,1.0,0.0,,0.0,0.0,0.0,0.0,0.0
204,1260INTERIOR ST,1.0,50.0,,50.0,50.0,50.0,50.0,50.0
2400,KINCAID ST 12TH TO 13TH,1.0,24.0,,24.0,24.0,24.0,24.0,24.0
2410,KINSROW & DUCKS VILLAGE,1.0,0.0,,0.0,0.0,0.0,0.0,0.0
2412,KINSROW & MCKENN,1.0,0.0,,0.0,0.0,0.0,0.0,0.0
875,2000CRIMSON,1.0,180.0,,180.0,180.0,180.0,180.0,180.0
2414,KINSROW & MLK,1.0,0.0,,0.0,0.0,0.0,0.0,0.0
202,1253FERRY ST,1.0,0.0,,0.0,0.0,0.0,0.0,0.0
2416,KINSROW / COMMONS BRIDGE,1.0,0.0,,0.0,0.0,0.0,0.0,0.0
2401,KINCAID ST 1844,1.0,0.0,,0.0,0.0,0.0,0.0,0.0
2399,KINCAID ST - 18TH TO 19TH,1.0,0.0,,0.0,0.0,0.0,0.0,0.0
2454,LINCOLN - 13TH & 14TH,1.0,0.0,,0.0,0.0,0.0,0.0,0.0
2389,KINCAID - 15TH TO 14TH,1.0,0.0,,0.0,0.0,0.0,0.0,0.0
2382,KINCAID - 11TH TO END,1.0,0.0,,0.0,0.0,0.0,0.0,0.0
2384,KINCAID - 13TH TO 11TH,1.0,0.0,,0.0,0.0,0.0,0.0,0.0
882,2042ONYX ST,1.0,0.0,,0.0,0.0,0.0,0.0,0.0
2386,KINCAID - 13TH TO 14TH,1.0,0.0,,0.0,0.0,0.0,0.0,0.0
881,2025 WASHINGTON,1.0,0.0,,0.0,0.0,0.0,0.0,0.0
2388,KINCAID - 15TH AND 14TH,1.0,0.0,,0.0,0.0,0.0,0.0,0.0
880,2020 KIMBERLY DR,1.0,0.0,,0.0,0.0,0.0,0.0,0.0
2398,KINCAID ST - 14TH AND 15TH,1.0,0.0,,0.0,0.0,0.0,0.0,0.0
2391,KINCAID - 20TH TO 19TH,1.0,0.0,,0.0,0.0,0.0,0.0,0.0
206,1262E. 19TH,1.0,0.0,,0.0,0.0,0.0,0.0,0.0
2393,KINCAID / EAST 15TH,1.0,0.0,,0.0,0.0,0.0,0.0,0.0
2395,KINCAID END TO 13TH,1.0,0.0,,0.0,0.0,0.0,0.0,0.0
2396,KINCAID END-13TH,1.0,0.0,,0.0,0.0,0.0,0.0,0.0
2397,KINCAID ST,1.0,0.0,,0.0,0.0,0.0,0.0,0.0
201,1250OCEAN ST,1.0,50.0,,50.0,50.0,50.0,50.0,50.0
200,1250HAYES,1.0,180.0,,180.0,180.0,180.0,180.0,180.0
2419,KINSROW / MCKENNA DR.,1.0,30.0,,30.0,30.0,30.0,30.0,30.0
2445,LATHAMS - OAKWAY MALL,1.0,0.0,,0.0,0.0,0.0,0.0,0.0
871,2000 BLOCKEMPIRE PARK,1.0,50.0,,50.0,50.0,50.0,50.0,50.0
2439,KINSROW/ COMMONS,1.0,30.0,,30.0,30.0,30.0,30.0,30.0
2440,KINSROW/ MARCHE CHASE,1.0,0.0,,0.0,0.0,0.0,0.0,0.0
2442,KINSROW/MCKENNA,1.0,0.0,,0.0,0.0,0.0,0.0,0.0
2443,KINSROW@ COMMONS,1.0,30.0,,30.0,30.0,30.0,30.0,30.0
2444,LAMAR / NORWOOD,1.0,0.0,,0.0,0.0,0.0,0.0,0.0
2447,LAWRENCE - 7TH AVE AND 8TH,1.0,0.0,,0.0,0.0,0.0,0.0,0.0
2420,KINSROW /COMMONS,1.0,0.0,,0.0,0.0,0.0,0.0,0.0
2448,LAWRENCE - 8TH TO 7TH,1.0,0.0,,0.0,0.0,0.0,0.0,0.0
2449,LAWRENCE - 8TH TO BRDWY,1.0,0.0,,0.0,0.0,0.0,0.0,0.0
2450,LAWRENCE ST 1022,1.0,0.0,,0.0,0.0,0.0,0.0,0.0
2451,LAWRENCE ST @ 13TH,1.0,24.0,,24.0,24.0,24.0,24.0,24.0
2452,LAWRENCE ST BTW 10-11THE,1.0,0.0,,0.0,0.0,0.0,0.0,0.0
2453,LEO HARRIS PKWY,1.0,50.0,,50.0,50.0,50.0,50.0,50.0
2437,KINSROW MLK,1.0,30.0,,30.0,30.0,30.0,30.0,30.0
2436,KINSROW MARCHE CHASE MLK,1.0,30.0,,30.0,30.0,30.0,30.0,30.0
872,2000 BLOCKGARFIELD,1.0,0.0,,0.0,0.0,0.0,0.0,0.0
2434,KINSROW GARDEN WAY MARCH,1.0,0.0,,0.0,0.0,0.0,0.0,0.0
2433,KINSROW GARDEN AVE COMMO,1.0,30.0,,30.0,30.0,30.0,30.0,30.0
2432,KINSROW E COMMONS DR,1.0,0.0,,0.0,0.0,0.0,0.0,0.0
873,2000 BLOCKOLIVE ST,1.0,50.0,,50.0,50.0,50.0,50.0,50.0
874,2000 BLOCKPOTTER ST,1.0,0.0,,0.0,0.0,0.0,0.0,0.0
2429,KINSROW AT COMMONS,1.0,0.0,,0.0,0.0,0.0,0.0,0.0
2428,KINSROW AT COMMMONS,1.0,0.0,,0.0,0.0,0.0,0.0,0.0
2427,KINSROW AND COMMONS,1.0,0.0,,0.0,0.0,0.0,0.0,0.0
2426,KINSROW @3225,1.0,0.0,,0.0,0.0,0.0,0.0,0.0
2425,KINSROW @ S.GARDEN WAY,1.0,0.0,,0.0,0.0,0.0,0.0,0.0
2424,KINSROW @ MARCHE CHASE,1.0,0.0,,0.0,0.0,0.0,0.0,0.0
199,1250FERRY ST,1.0,0.0,,0.0,0.0,0.0,0.0,0.0
2422,KINSROW 3485,1.0,0.0,,0.0,0.0,0.0,0.0,0.0
2421,KINSROW 3200  BLK,1.0,0.0,,0.0,0.0,0.0,0.0,0.0
856,200 BLOCKJACKSON,1.0,50.0,,50.0,50.0,50.0,50.0,50.0
2528,LOT 21 FIRST LEVEL SP#14,1.0,0.0,,0.0,0.0,0.0,0.0,0.0
855,200 BLOCKE.16TH,1.0,50.0,,50.0,50.0,50.0,50.0,50.0
499,15TH AVE - PATTERSON TO FERRY,1.0,0.0,,0.0,0.0,0.0,0.0,0.0
2621,MARKET OF CHOICE (GREEN ACRES),1.0,0.0,,0.0,0.0,0.0,0.0,0.0
2622,MARTIN LUTHER KING BLVD @ AUTZEN ENTRY,1.0,25.0,,25.0,25.0,25.0,25.0,25.0
2623,MAURIE JACOBS PARK FIR L,1.0,50.0,,50.0,50.0,50.0,50.0,50.0
498,15TH AVE - KINCAID AND ALDER,1.0,0.0,,0.0,0.0,0.0,0.0,0.0
2625,MILL - 12TH TO 13TH,1.0,30.0,,30.0,30.0,30.0,30.0,30.0
2626,MILL 15TH TO 16TH AVE,1.0,24.0,,24.0,24.0,24.0,24.0,24.0
2628,MILL ST,1.0,0.0,,0.0,0.0,0.0,0.0,0.0
2619,MARIE CALLENDERS,1.0,0.0,,0.0,0.0,0.0,0.0,0.0
2629,MILL ST 1471,1.0,0.0,,0.0,0.0,0.0,0.0,0.0
2630,MILL ST 1678,1.0,0.0,,0.0,0.0,0.0,0.0,0.0
2631,MILL ST 1708,1.0,30.0,,30.0,30.0,30.0,30.0,30.0
2632,MILL ST 1880,1.0,0.0,,0.0,0.0,0.0,0.0,0.0
2633,MILL ST @ 13TH,1.0,0.0,,0.0,0.0,0.0,0.0,0.0
2634,MILLRACE @ RIVERFRONT,1.0,30.0,,30.0,30.0,30.0,30.0,30.0
2620,MARKET OF CHOICE,1.0,0.0,,0.0,0.0,0.0,0.0,0.0
2618,MARIE CALLANDERS,1.0,0.0,,0.0,0.0,0.0,0.0,0.0
854,200 BLOCKADAMS ST,1.0,30.0,,30.0,30.0,30.0,30.0,30.0
835,19TH - HARRIS TO POTTER,1.0,0.0,,0.0,0.0,0.0,0.0,0.0
163,11TH - OAK TO WILLAMETTE,1.0,0.0,,0.0,0.0,0.0,0.0,0.0
157,11TH & MOSS,1.0,0.0,,0.0,0.0,0.0,0.0,0.0
2605,MARCHE CHASE N OF KINSROW,1.0,0.0,,0.0,0.0,0.0,0.0,0.0
148,11TH & BROADWAY,1.0,0.0,,0.0,0.0,0.0,0.0,0.0
2607,MARCHE CHASE OF KINSROW,1.0,30.0,,30.0,30.0,30.0,30.0,30.0
2608,MARCHE CHASE OFF KINSROW,1.0,30.0,,30.0,30.0,30.0,30.0,30.0
2610,MARCHE CHASE S9 GARDEN K,1.0,30.0,,30.0,30.0,30.0,30.0,30.0
834,19TH - ALDER TO KINCAID,1.0,0.0,,0.0,0.0,0.0,0.0,0.0
2611,MARCHE CHASE SOUTH OF COMMONS,1.0,30.0,,30.0,30.0,30.0,30.0,30.0
2612,MARCHE CHASE/ KINSROW,1.0,0.0,,0.0,0.0,0.0,0.0,0.0
2613,MARCHE CHASE/COMMONS,1.0,0.0,,0.0,0.0,0.0,0.0,0.0
2614,MARCHE COMMONS,1.0,30.0,,30.0,30.0,30.0,30.0,30.0
2615,MARCHECHASE 9 KINSROW,1.0,0.0,,0.0,0.0,0.0,0.0,0.0
2616,MARIE CALENDAR - VRC,1.0,0.0,,0.0,0.0,0.0,0.0,0.0
2635,MLK / MARCHE CHASE,1.0,0.0,,0.0,0.0,0.0,0.0,0.0
2636,MLK BLVD GARDEN WAY,1.0,25.0,,25.0,25.0,25.0,25.0,25.0
2637,MLK/ MARCHE CHASE,1.0,0.0,,0.0,0.0,0.0,0.0,0.0
138,1170 HWY 99N,1.0,0.0,,0.0,0.0,0.0,0.0,0.0
140,1178 LODGATE,1.0,0.0,,0.0,0.0,0.0,0.0,0.0
139,1175 HEATHMAN DRIVE,1.0,0.0,,0.0,0.0,0.0,0.0,0.0
501,15TH AVE 592,1.0,0.0,,0.0,0.0,0.0,0.0,0.0
2661,N/S 12TH - PATTERSON TO FERRY,1.0,0.0,,0.0,0.0,0.0,0.0,0.0
2662,N/S 12TH - PATTERSON TOFERRY,1.0,0.0,,0.0,0.0,0.0,0.0,0.0
2663,N/S 12TH - PEARL TO HIGH,1.0,0.0,,0.0,0.0,0.0,0.0,0.0
502,15TH AVE 647,1.0,0.0,,0.0,0.0,0.0,0.0,0.0
2640,MOSS - FRANKLIN TO GARDEN,1.0,0.0,,0.0,0.0,0.0,0.0,0.0
2666,N/S 13@COLUMBIA,1.0,0.0,,0.0,0.0,0.0,0.0,0.0
2667,N/S 13TH  - FERRY TO PATTERSON,1.0,0.0,,0.0,0.0,0.0,0.0,0.0
503,15TH AVE 715,1.0,0.0,,0.0,0.0,0.0,0.0,0.0
2669,N/S 13TH - AGATE TO MOSS,1.0,0.0,,0.0,0.0,0.0,0.0,0.0
137,1165 VALLEY RIVER WAY,1.0,0.0,,0.0,0.0,0.0,0.0,0.0
2671,N/S 13TH - FERRY TO PATTERSON,1.0,0.0,,0.0,0.0,0.0,0.0,0.0
2657,N/S 12TH - CHARNELTON TO LINCOLN,1.0,0.0,,0.0,0.0,0.0,0.0,0.0
2656,N/S 12TH  - KINCAID TO ALER,1.0,0.0,,0.0,0.0,0.0,0.0,0.0
141,1185E. 22ND,1.0,0.0,,0.0,0.0,0.0,0.0,0.0
2654,N/S 12 KINCAID -ALDER,1.0,0.0,,0.0,0.0,0.0,0.0,0.0
2653,N/S 10TH - WASHINGTON TO JEFFERSON,1.0,0.0,,0.0,0.0,0.0,0.0,0.0
142,1189 PEASCOD DRIVE,1.0,0.0,,0.0,0.0,0.0,0.0,0.0
2926,REGAL CINEMAS / VRC,1.0,0.0,,0.0,0.0,0.0,0.0,0.0
2650,N/S  8TH PEARL- OAK,1.0,0.0,,0.0,0.0,0.0,0.0,0.0
2649,N/S  19TH - AGATE TO EMERALD,1.0,0.0,,0.0,0.0,0.0,0.0,0.0
2648,N.S 14 - OLIVE TO CHARN.,1.0,0.0,,0.0,0.0,0.0,0.0,0.0
2647,N. TERRY - TREVOR,1.0,50.0,,50.0,50.0,50.0,50.0,50.0
2646,N SIDE OF LAZARS,1.0,0.0,,0.0,0.0,0.0,0.0,0.0
2645,N GARFIELD AND ROOSEVELT,1.0,24.0,,24.0,24.0,24.0,24.0,24.0
143,1193W.5TH,1.0,0.0,,0.0,0.0,0.0,0.0,0.0
828,19TH & PATTERSON,1.0,0.0,,0.0,0.0,0.0,0.0,0.0
144,11TH  - MILL TO HIGH,1.0,0.0,,0.0,0.0,0.0,0.0,0.0
2641,MOSS ST FAIRFIELD 19TH A,1.0,0.0,,0.0,0.0,0.0,0.0,0.0
164,11TH - PEARL TO OAK,1.0,0.0,,0.0,0.0,0.0,0.0,0.0
837,19TH AVE - POTTER AND HARRIS S,1.0,0.0,,0.0,0.0,0.0,0.0,0.0
165,11TH AND COMMERCE -TARGET,1.0,0.0,,0.0,0.0,0.0,0.0,0.0
2555,LOT 35 - LEVEL 2 (PARCADE),1.0,0.0,,0.0,0.0,0.0,0.0,0.0
847,1ST & JEFFERSON (WA/JEFF PARK),1.0,0.0,,0.0,0.0,0.0,0.0,0.0
179,1200 BLOCKJACOBS DR,1.0,50.0,,50.0,50.0,50.0,50.0,50.0
2551,LOT 34 SP267,1.0,0.0,,0.0,0.0,0.0,0.0,0.0
2552,"LOT 34, SP 369, LEVEL 3",1.0,0.0,,0.0,0.0,0.0,0.0,0.0
2553,"LOT 34, SPACE 258, 2ND LEVEL",1.0,0.0,,0.0,0.0,0.0,0.0,0.0
496,15TH AND WALNUT,1.0,0.0,,0.0,0.0,0.0,0.0,0.0
2556,LOT 35 - LEVEL 2 -W/S,1.0,0.0,,0.0,0.0,0.0,0.0,0.0
2564,"LOT 35, LEVEL 2 E/S (PARCADE - 8TH & WILL)",1.0,0.0,,0.0,0.0,0.0,0.0,0.0
2557,LOT 35 - LEVEL 2 W/S,1.0,0.0,,0.0,0.0,0.0,0.0,0.0
2558,LOT 35 - LEVEL 3 CENTER,1.0,0.0,,0.0,0.0,0.0,0.0,0.0
177,1200 BLOCKE.27TH,1.0,0.0,,0.0,0.0,0.0,0.0,0.0
2560,LOT 35 LEVEL 2 E/S,1.0,0.0,,0.0,0.0,0.0,0.0,0.0
2561,LOT 35 LEVEL 2 W/S,1.0,0.0,,0.0,0.0,0.0,0.0,0.0
2562,"LOT 35, LEVEL 1 (PARCADE)",1.0,0.0,,0.0,0.0,0.0,0.0,0.0
2548,"LOT 31, SPACE 75",1.0,0.0,,0.0,0.0,0.0,0.0,0.0
2547,"LOT 31, LEVEL 2",1.0,0.0,,0.0,0.0,0.0,0.0,0.0
2545,LOT 31 LEVEL 2,1.0,0.0,,0.0,0.0,0.0,0.0,0.0
850,1ST AVE PREMIER BERTELSE,1.0,50.0,,50.0,50.0,50.0,50.0,50.0
180,1200 BLOCKLAURELHURST,1.0,50.0,,50.0,50.0,50.0,50.0,50.0
2542,LOT 31 2ND FLOOR,1.0,0.0,,0.0,0.0,0.0,0.0,0.0
2541,LOT 31 - LEVEL 2,1.0,0.0,,0.0,0.0,0.0,0.0,0.0
851,"1ST LEVEL , LOT 31",1.0,0.0,,0.0,0.0,0.0,0.0,0.0
181,1200 BLOCKVILLARD ST,1.0,180.0,,180.0,180.0,180.0,180.0,180.0
2538,"LOT 23, LEVEL 5 EAST (10TH & OAK)",1.0,0.0,,0.0,0.0,0.0,0.0,0.0
2537,"LOT 23, LEVEL 4 EAST (10TH & OAK OVERPARK)",1.0,0.0,,0.0,0.0,0.0,0.0,0.0
2536,LOT 23 LEVEL3E,1.0,0.0,,0.0,0.0,0.0,0.0,0.0
2535,LOT 23 LEVEL 5 EAST (10TH & OAK OVERPARK),1.0,0.0,,0.0,0.0,0.0,0.0,0.0
852,"1ST LEVEL, LOT 31",1.0,0.0,,0.0,0.0,0.0,0.0,0.0
182,1200 BLOCKW.26TH,1.0,50.0,,50.0,50.0,50.0,50.0,50.0
183,1200 EXECUTIVE PRKWY,1.0,0.0,,0.0,0.0,0.0,0.0,0.0
853,200 BLOCK MILL ST,1.0,180.0,,180.0,180.0,180.0,180.0,180.0
2563,"LOT 35, LEVEL 2",1.0,0.0,,0.0,0.0,0.0,0.0,0.0
2565,"LOT 35, LEVEL 3",1.0,0.0,,0.0,0.0,0.0,0.0,0.0
2598,MARCHE CHASE DR.,1.0,30.0,,30.0,30.0,30.0,30.0,30.0
2590,MARCHE CHASE / MLK,1.0,30.0,,30.0,30.0,30.0,30.0,30.0
2584,MARCHE CHASE - COMMONS-MLK,1.0,30.0,,30.0,30.0,30.0,30.0,30.0
2585,MARCHE CHASE - KIINSROW TO GARDEN WAY,1.0,15.0,,15.0,15.0,15.0,15.0,15.0
2586,MARCHE CHASE - KINSROW TO GARDEN WAY,1.0,30.0,,30.0,30.0,30.0,30.0,30.0
2587,MARCHE CHASE - MLK - COMMONS,1.0,30.0,,30.0,30.0,30.0,30.0,30.0
171,11TH AVE OAK PATCH RD PE,1.0,24.0,,24.0,24.0,24.0,24.0,24.0
170,11TH AVE CHARNELTON TO OLIVE,1.0,24.0,,24.0,24.0,24.0,24.0,24.0
169,11TH AVE 410,1.0,0.0,,0.0,0.0,0.0,0.0,0.0
845,1ST & 2ND,1.0,30.0,,30.0,30.0,30.0,30.0,30.0
840,19TH AVE 737,1.0,0.0,,0.0,0.0,0.0,0.0,0.0
167,11TH AVE - MILL AND HIGH,1.0,0.0,,0.0,0.0,0.0,0.0,0.0
2594,MARCHE CHASE @ MLK BLVD,1.0,0.0,,0.0,0.0,0.0,0.0,0.0
2595,MARCHE CHASE @COMMONS,1.0,0.0,,0.0,0.0,0.0,0.0,0.0
839,19TH AVE 385,1.0,0.0,,0.0,0.0,0.0,0.0,0.0
838,19TH AVE 1395,1.0,15.0,,15.0,15.0,15.0,15.0,15.0
841,19TH AVE @ ONYX,1.0,15.0,,15.0,15.0,15.0,15.0,15.0
172,11TH AVE OLIVE TO WLM,1.0,0.0,,0.0,0.0,0.0,0.0,0.0
2581,MARCHE CHASE & COMMONS,1.0,0.0,,0.0,0.0,0.0,0.0,0.0
174,11TH AVE WILLAMETTE PEAR,1.0,0.0,,0.0,0.0,0.0,0.0,0.0
2579,MARCHE CASE N OF MLK,1.0,0.0,,0.0,0.0,0.0,0.0,0.0
2578,MARCHE CAHSE,1.0,0.0,,0.0,0.0,0.0,0.0,0.0
2577,MAR CHASE P MLK,1.0,0.0,,0.0,0.0,0.0,0.0,0.0
2576,MAR,1.0,0.0,,0.0,0.0,0.0,0.0,0.0
842,19TH AVE @ POTTER,1.0,0.0,,0.0,0.0,0.0,0.0,0.0
2574,MADISON - BETW. 4TH AND 3RD,1.0,0.0,,0.0,0.0,0.0,0.0,0.0
2573,MACYS - VALLEY RIVER CENTER,1.0,0.0,,0.0,0.0,0.0,0.0,0.0
2572,MACY'S VRC,1.0,0.0,,0.0,0.0,0.0,0.0,0.0
175,1200 BLOCKADELMAN,1.0,0.0,,0.0,0.0,0.0,0.0,0.0
2570,LOT 4 - UNDER CITY HALL,1.0,80.0,,80.0,80.0,80.0,80.0,80.0
2569,"LOT 36, LEVEL 1 - WEST",1.0,0.0,,0.0,0.0,0.0,0.0,0.0
497,15TH AVE,1.0,0.0,,0.0,0.0,0.0,0.0,0.0
844,19TH WEST OF ALDER,1.0,0.0,,0.0,0.0,0.0,0.0,0.0
2925,QUIZNOS - COBURG ROAD,1.0,380.0,,380.0,380.0,380.0,380.0,380.0
2952,S/S 12 ALDER -KINCAID,1.0,0.0,,0.0,0.0,0.0,0.0,0.0
118,1100 BLKVAN BUREN ST,1.0,0.0,,0.0,0.0,0.0,0.0,0.0
552,1660 EAST 17TH,1.0,0.0,,0.0,0.0,0.0,0.0,0.0
3316,W/S OLIVE - BROADWAY TO 10TH,1.0,0.0,,0.0,0.0,0.0,0.0,0.0
3317,W/S OLIVE - BROADWAY TO 1OTH,1.0,0.0,,0.0,0.0,0.0,0.0,0.0
3318,W/S ONYX - 18TH TO 19TH,1.0,0.0,,0.0,0.0,0.0,0.0,0.0
3321,W/S ORCHARD - 17TH TO 19TH,1.0,0.0,,0.0,0.0,0.0,0.0,0.0
633,17TH & LAWRENCE,1.0,0.0,,0.0,0.0,0.0,0.0,0.0
3323,W/S PATTERSON - 12TH 13TH,1.0,0.0,,0.0,0.0,0.0,0.0,0.0
3326,W/S PATTERSON - 16TH TO 17TH,1.0,0.0,,0.0,0.0,0.0,0.0,0.0
3314,W/S OLIVE - 19TH TO 20TH,1.0,0.0,,0.0,0.0,0.0,0.0,0.0
3327,W/S PATTERSON - 18TH TO 19TH,1.0,0.0,,0.0,0.0,0.0,0.0,0.0
3328,W/S PATTERSON - BRDWY TO 11TH,1.0,0.0,,0.0,0.0,0.0,0.0,0.0
3329,W/S PATTERSON - BROAD. TO 11TH,1.0,0.0,,0.0,0.0,0.0,0.0,0.0
554,167017TH AVE E,1.0,0.0,,0.0,0.0,0.0,0.0,0.0
3331,W/S PATTERSON 11TH AVE B,1.0,0.0,,0.0,0.0,0.0,0.0,0.0
555,1685 HIGH STREET,1.0,0.0,,0.0,0.0,0.0,0.0,0.0
3315,W/S OLIVE - 8TH TO BRDWY,1.0,0.0,,0.0,0.0,0.0,0.0,0.0
547,1640RILEY,1.0,180.0,,180.0,180.0,180.0,180.0,180.0
542,1624WALNUT ST,1.0,0.0,,0.0,0.0,0.0,0.0,0.0
3304,W/S OAK - 6TH TO 5TH,1.0,0.0,,0.0,0.0,0.0,0.0,0.0
543,1631 LINCOLN STREET,1.0,50.0,,50.0,50.0,50.0,50.0,50.0
3298,W/S MILL ST. - 17TH TO 18TH,1.0,0.0,,0.0,0.0,0.0,0.0,0.0
56,1023W.4TH,1.0,80.0,,80.0,80.0,80.0,80.0,80.0
3300,W/S MOSS - 17 TH - 19TH,1.0,0.0,,0.0,0.0,0.0,0.0,0.0
3301,W/S MOSS - 17TH TO 19TH,1.0,0.0,,0.0,0.0,0.0,0.0,0.0
3303,W/S MOSS - 19TH TO FAIRMOUNT,1.0,0.0,,0.0,0.0,0.0,0.0,0.0
55,1023 ADAMS,1.0,0.0,,0.0,0.0,0.0,0.0,0.0
3312,W/S OLIVE - 17TH TO 18TH,1.0,0.0,,0.0,0.0,0.0,0.0,0.0
3306,W/S OAK 8TH TO 7TH,1.0,0.0,,0.0,0.0,0.0,0.0,0.0
3307,W/S OAK- 6TH TO 5TH,1.0,0.0,,0.0,0.0,0.0,0.0,0.0
545,1634RILEY LN,1.0,180.0,,180.0,180.0,180.0,180.0,180.0
3309,W/S OLIVE - 14TH TO 15TH,1.0,0.0,,0.0,0.0,0.0,0.0,0.0
546,1638ORCHARD ST,1.0,0.0,,0.0,0.0,0.0,0.0,0.0
3311,W/S OLIVE - 16TH TO 17TH,1.0,0.0,,0.0,0.0,0.0,0.0,0.0
623,17TH  - FERRY TO PATTERSON,1.0,0.0,,0.0,0.0,0.0,0.0,0.0
622,1797ORCHARD ST,1.0,0.0,,0.0,0.0,0.0,0.0,0.0
48,101 WEST 5TH,1.0,0.0,,0.0,0.0,0.0,0.0,0.0
3366,W/S WILLIAMETTE - 5TH TO 6TH,1.0,0.0,,0.0,0.0,0.0,0.0,0.0
612,1746E. 19TH,1.0,24.0,,24.0,24.0,24.0,24.0,24.0
611,1745LINNEA,1.0,0.0,,0.0,0.0,0.0,0.0,0.0
3362,W/S WILLIAMETTE - 11TH - 13TH,1.0,0.0,,0.0,0.0,0.0,0.0,0.0
608,1740BALBOA,1.0,50.0,,50.0,50.0,50.0,50.0,50.0
3364,W/S WILLIAMETTE - 11TH-13TH,1.0,0.0,,0.0,0.0,0.0,0.0,0.0
3365,W/S WILLIAMETTE - 5TH AND 6TH,1.0,0.0,,0.0,0.0,0.0,0.0,0.0
607,1727MILL ST,1.0,0.0,,0.0,0.0,0.0,0.0,0.0
621,1790ELSENA,1.0,50.0,,50.0,50.0,50.0,50.0,50.0
3368,W/S WILLIMATTE - 5TH AND 6TH,1.0,0.0,,0.0,0.0,0.0,0.0,0.0
3369,W/S WILLIMETTE - 7TH TO 8TH,1.0,0.0,,0.0,0.0,0.0,0.0,0.0
3370,WAL MART 11TH,1.0,0.0,,0.0,0.0,0.0,0.0,0.0
3371,WAL-MART -- 4550 W. 11TH AVE,1.0,0.0,,0.0,0.0,0.0,0.0,0.0
3372,WAL-MART GREENACRES,1.0,0.0,,0.0,0.0,0.0,0.0,0.0
3373,WAL-MART WEST 11TH,1.0,0.0,,0.0,0.0,0.0,0.0,0.0
3359,W/S WILLAMETTE - 8TH TO BRDWY,1.0,24.0,,24.0,24.0,24.0,24.0,24.0
613,1746VILLARD ST,1.0,0.0,,0.0,0.0,0.0,0.0,0.0
44,1000VAN BUREN ST,1.0,180.0,,180.0,180.0,180.0,180.0,180.0
3356,W/S WILLAMETTE  - 17TH TO 18TH,1.0,30.0,,30.0,30.0,30.0,30.0,30.0
3355,W/S WALNUT - FRANKLIN TO 15TH,1.0,0.0,,0.0,0.0,0.0,0.0,0.0
3354,W/S WALNUT - 15TH TO 17TH,1.0,0.0,,0.0,0.0,0.0,0.0,0.0
3353,W/S WALNUT - 15TH 17TH,1.0,0.0,,0.0,0.0,0.0,0.0,0.0
3352,W/S WALNUT - 15 TO 17,1.0,0.0,,0.0,0.0,0.0,0.0,0.0
614,1753 COLUMBIA STREET,1.0,0.0,,0.0,0.0,0.0,0.0,0.0
3350,W/S VILLARD -19TH TO FAIRMOUNT,1.0,0.0,,0.0,0.0,0.0,0.0,0.0
615,1753COLUMBIA ST,1.0,0.0,,0.0,0.0,0.0,0.0,0.0
3348,W/S VILLARD - 19TH TO FAIRMONT,1.0,0.0,,0.0,0.0,0.0,0.0,0.0
45,1002W.2ND,1.0,50.0,,50.0,50.0,50.0,50.0,50.0
619,178 COMMONS,1.0,0.0,,0.0,0.0,0.0,0.0,0.0
3343,W/S POTTER 18TH TO 19TH,1.0,0.0,,0.0,0.0,0.0,0.0,0.0
47,100ALMADEN ST ALLEY,1.0,30.0,,30.0,30.0,30.0,30.0,30.0
3340,W/S PEARL - 8TH TO BRDWY,1.0,0.0,,0.0,0.0,0.0,0.0,0.0
3296,W/S MILL - 2ND TO 3RD,1.0,60.0,,60.0,60.0,60.0,60.0,60.0
541,1623E 23RD,1.0,0.0,,0.0,0.0,0.0,0.0,0.0
